시도,행정구역별,폐기물별,년도,발생량[톤/일],재활용[톤/일]
충청남도,예산군,사업장배출시설계폐기물,2018,1099.0,1067.6
충청남도,예산군,건설폐기물,2018,651.3,649.8
충청남도,예산군,지정폐기물,2018,71.8,43.1
충청남도,태안군,생활계폐기물,2018,83.1,26.8
충청남도,태안군,사업장배출시설계폐기물,2018,4877.1,3035.7
충청남도,태안군,건설폐기물,2018,342.7,340.1
충청남도,태안군,지정폐기물,2018,8.1,0.9
전라북도,전주시,생활계폐기물,2018,859.3,592.1
전라북도,전주시,사업장배출시설계폐기물,2018,2197.6,249.6
전라북도,전주시,건설폐기물,2018,1399.2,1396.9
전라북도,전주시,지정폐기물,2018,153.7,22.1
전라북도,군산시,생활계폐기물,2018,442.3,227.2
전라북도,군산시,사업장배출시설계폐기물,2018,2128.7,1539.8
전라북도,군산시,건설폐기물,2018,2011.9,2009.7
전라북도,군산시,지정폐기물,2018,274.3,152.8
전라북도,익산시,생활계폐기물,2018,241.3,139.5
전라북도,익산시,사업장배출시설계폐기물,2018,487.5,349.1
전라북도,익산시,건설폐기물,2018,928.9,915.7
전라북도,익산시,지정폐기물,2018,121.4,55.7
전라북도,정읍시,생활계폐기물,2018,90.3,36.5
전라북도,정읍시,사업장배출시설계폐기물,2018,392.5,296.8
전라북도,정읍시,건설폐기물,2018,459.7,459.4
전라북도,정읍시,지정폐기물,2018,18.3,6.0
전라북도,남원시,생활계폐기물,2018,88.5,42.1
전라북도,남원시,사업장배출시설계폐기물,2018,138.0,37.2
전라북도,남원시,건설폐기물,2018,459.9,459.6
전라북도,남원시,지정폐기물,2018,3.8,0.3
전라북도,김제시,생활계폐기물,2018,95.4,60.8
전라북도,김제시,사업장배출시설계폐기물,2018,155.1,113.5
전라북도,김제시,건설폐기물,2018,563.9,562.2
전라북도,김제시,지정폐기물,2018,11.1,2.7
전라북도,완주군,생활계폐기물,2018,84.5,55.7
전라북도,완주군,사업장배출시설계폐기물,2018,153.0,116.2
전라북도,완주군,건설폐기물,2018,671.0,668.4
전라북도,완주군,지정폐기물,2018,159.9,78.4
전라북도,진안군,생활계폐기물,2018,10.7,9.1
전라북도,진안군,사업장배출시설계폐기물,2018,93.6,84.5
전라북도,진안군,건설폐기물,2018,459.1,458.9
전라북도,진안군,지정폐기물,2018,2.1,0.2
전라북도,무주군,생활계폐기물,2018,29.0,20.4
전라북도,무주군,사업장배출시설계폐기물,2018,5.2,5.1
전라북도,무주군,건설폐기물,2018,199.6,199.5
전라북도,무주군,지정폐기물,2018,1.1,0.0
전라북도,장수군,생활계폐기물,2018,28.6,3.1
전라북도,장수군,사업장배출시설계폐기물,2018,7.3,6.6
전라북도,장수군,건설폐기물,2018,295.6,295.4
전라북도,장수군,지정폐기물,2018,11.5,10.3
전라북도,임실군,생활계폐기물,2018,10.3,6.2
전라북도,임실군,사업장배출시설계폐기물,2018,51.2,49.1
전라북도,임실군,건설폐기물,2018,225.1,223.5
전라북도,임실군,지정폐기물,2018,7.0,4.8
전라북도,순창군,생활계폐기물,2018,15.7,6.2
전라북도,순창군,사업장배출시설계폐기물,2018,34.7,27.1
전라북도,순창군,건설폐기물,2018,313.7,313.7
전라북도,순창군,지정폐기물,2018,2.1,0.0
전라북도,고창군,생활계폐기물,2018,63.1,48.4
전라북도,고창군,사업장배출시설계폐기물,2018,9.8,6.5
전라북도,고창군,건설폐기물,2018,419.0,418.9
전라북도,고창군,지정폐기물,2018,2.4,0.0
전라북도,부안군,생활계폐기물,2018,50.4,37.4
전라북도,부안군,사업장배출시설계폐기물,2018,0.0,0.0
전라북도,부안군,건설폐기물,2018,421.2,421.0
전라북도,부안군,지정폐기물,2018,4.0,0.3
전라북도,전라남도,생활계폐기물,2018,2066.8,996.6
전라북도,전라남도,사업장배출시설계폐기물,2018,23005.6,21753.0
전라북도,전라남도,건설폐기물,2018,7937.0,7883.7
전라북도,전라남도,지정폐기물,2018,913.3,527.3
전라북도,목포시,생활계폐기물,2018,256.3,136.1
전라북도,목포시,사업장배출시설계폐기물,2018,125.8,117.9
전라북도,목포시,건설폐기물,2018,313.6,294.3
전라북도,목포시,지정폐기물,2018,8.4,3.0
전라북도,여수시,생활계폐기물,2018,435.1,142.4
전라북도,여수시,사업장배출시설계폐기물,2018,2450.3,1873.3
전라북도,여수시,건설폐기물,2018,1009.4,999.0
전라북도,여수시,지정폐기물,2018,545.3,356.3
전라북도,순천시,생활계폐기물,2018,293.9,226.4
전라북도,순천시,사업장배출시설계폐기물,2018,73.8,62.2
전라북도,순천시,건설폐기물,2018,684.9,683.3
전라북도,순천시,지정폐기물,2018,53.1,37.7
전라북도,나주시,생활계폐기물,2018,71.8,37.1
전라북도,나주시,사업장배출시설계폐기물,2018,253.4,222.8
전라북도,나주시,건설폐기물,2018,352.2,352.0
전라북도,나주시,지정폐기물,2018,34.9,10.4
전라북도,광양시,생활계폐기물,2018,243.8,96.5
전라북도,광양시,사업장배출시설계폐기물,2018,18343.7,18018.0
전라북도,광양시,건설폐기물,2018,800.8,796.6
전라북도,광양시,지정폐기물,2018,141.2,90.0
전라북도,담양군,생활계폐기물,2018,20.7,10.7
전라북도,담양군,사업장배출시설계폐기물,2018,172.9,110.7
전라북도,담양군,건설폐기물,2018,286.9,286.2
전라북도,담양군,지정폐기물,2018,17.1,5.6
전라북도,곡성군,생활계폐기물,2018,21.5,21.5
전라북도,곡성군,사업장배출시설계폐기물,2018,24.1,21.2
전라북도,곡성군,건설폐기물,2018,106.8,106.6
전라북도,곡성군,지정폐기물,2018,4.1,1.4
전라북도,구례군,생활계폐기물,2018,17.3,13.9
전라북도,구례군,사업장배출시설계폐기물,2018,15.1,15.1
전라북도,구례군,건설폐기물,2018,241.4,240.8
전라북도,구례군,지정폐기물,2018,1.8,0.0
전라북도,고흥군,생활계폐기물,2018,64.9,10.3
전라북도,고흥군,사업장배출시설계폐기물,2018,17.9,16.1
전라북도,고흥군,건설폐기물,2018,268.6,268.6
전라북도,고흥군,지정폐기물,2018,3.5,0.4
전라북도,보성군,생활계폐기물,2018,30.6,17.2
전라북도,보성군,사업장배출시설계폐기물,2018,22.0,19.3
전라북도,보성군,건설폐기물,2018,171.7,171.5
전라북도,보성군,지정폐기물,2018,2.4,0.0
전라북도,화순군,생활계폐기물,2018,46.2,22.2
전라북도,화순군,사업장배출시설계폐기물,2018,56.5,54.9
전라북도,화순군,건설폐기물,2018,430.9,429.2
전라북도,화순군,지정폐기물,2018,6.0,0.2
전라북도,장흥군,생활계폐기물,2018,24.4,7.2
전라북도,장흥군,사업장배출시설계폐기물,2018,117.6,111.0
전라북도,장흥군,건설폐기물,2018,234.7,234.7
전라북도,장흥군,지정폐기물,2018,5.5,3.4
전라북도,강진군,생활계폐기물,2018,29.5,15.0
전라북도,강진군,사업장배출시설계폐기물,2018,19.5,18.1
전라북도,강진군,건설폐기물,2018,211.9,211.5
전라북도,강진군,지정폐기물,2018,2.0,0.1
전라북도,해남군,생활계폐기물,2018,63.2,42.0
전라북도,해남군,사업장배출시설계폐기물,2018,40.3,36.1
전라북도,해남군,건설폐기물,2018,607.6,606.9
전라북도,해남군,지정폐기물,2018,5.1,0.9
전라북도,영암군,생활계폐기물,2018,73.2,41.4
전라북도,영암군,사업장배출시설계폐기물,2018,951.0,814.9
전라북도,영암군,건설폐기물,2018,203.3,202.2
전라북도,영암군,지정폐기물,2018,20.7,11.8
전라북도,무안군,생활계폐기물,2018,81.9,21.6
전라북도,무안군,사업장배출시설계폐기물,2018,168.1,112.8
전라북도,무안군,건설폐기물,2018,481.6,476.7
전라북도,무안군,지정폐기물,2018,10.4,0.2
전라북도,함평군,생활계폐기물,2018,19.1,3.8
전라북도,함평군,사업장배출시설계폐기물,2018,26.7,22.4
