행정구역별,year,주민1인당 생활폐기물배출량,생활폐기물발생량,주민등록인구
고성군,2012,0.6,71.1,30124
고성군,2012,0.6,71.1,56906
고성군,2012,0.6,35.5,30124
고성군,2012,0.6,35.5,56906
양양군,2012,1.2,34.4,27802
충청북도,2012,1.1,1773.5,1565628
충북 청주시,2012,1.1,747.7,666852
충주시,2012,1.2,253.4,208447
제천시,2012,0.9,121.1,137521
청주시,2012,-,-,-
충북 청원군,2012,1.5,229.9,154780
보은군,2012,1.2,42.9,34438
옥천군,2012,0.9,46.8,53244
영동군,2012,0.7,35.1,50663
진천군,2012,1.4,88.9,63458
괴산군,2012,1.3,47.6,37713
음성군,2012,1.0,93.2,92980
단양군,2012,1.2,38.9,31253
증평군,2012,0.8,28.0,34279
충청남도,2012,1.2,2411.5,2028777
천안시,2012,1.7,981.9,581988
공주시,2012,1.1,130.6,117298
보령시,2012,1.0,106.0,105559
아산시,2012,1.0,271.9,280490
서산시,2012,1.1,177.6,163315
논산시,2012,1.4,174.6,126653
계룡시,2012,1.4,56.5,41550
당진시,2012,1.0,149.3,155104
금산군,2012,1.0,54.4,55715
충남 연기군,2012,-,-,-
부여군,2012,0.8,58.7,73259
서천군,2012,0.7,41.7,58920
청양군,2012,0.9,28.1,32087
홍성군,2012,0.7,60.6,88415
예산군,2012,0.7,63.8,85876
태안군,2012,0.9,55.8,62548
충남 당진군,2012,-,-,-
전라북도,2012,1.0,1796.4,1873341
전주시,2012,1.0,635.3,648863
군산시,2012,1.1,313.6,278341
익산시,2012,1.3,383.1,306469
정읍시,2012,0.7,79.8,119392
남원시,2012,0.9,76.6,87000
김제시,2012,0.7,62.2,92317
완주군,2012,0.5,46.2,86164
진안군,2012,0.8,20.5,26963
무주군,2012,1.0,24.4,25321
장수군,2012,0.8,19.0,23191
임실군,2012,0.5,14.7,29956
순창군,2012,0.8,22.6,30055
고창군,2012,0.7,45.0,60440
부안군,2012,0.9,53.4,58869
전라남도,2012,1.1,2181.3,1909618
목포시,2012,1.2,305.9,245073
여수시,2012,1.7,484.5,292217
순천시,2012,1.4,371.1,273798
나주시,2012,1.0,91.3,88067
광양시,2012,1.0,155.5,150837
담양군,2012,0.7,32.3,47612
곡성군,2012,0.6,19.9,30878
구례군,2012,0.7,19.4,27077
고흥군,2012,0.9,64.3,71560
보성군,2012,0.7,32.7,47050
화순군,2012,0.6,43.0,68378
장흥군,2012,0.7,30.9,42672
강진군,2012,0.7,26.2,40241
해남군,2012,2.0,157.3,78150
영암군,2012,0.8,48.7,59997
무안군,2012,0.8,57.4,75741
함평군,2012,0.6,22.7,35780
영광군,2012,0.8,48.0,57224
장성군,2012,0.5,25.0,46289
완도군,2012,1.2,65.3,53871
진도군,2012,1.1,35.9,33208
신안군,2012,1.0,44.0,43898
경상북도,2012,1.0,2623.2,2698353
포항시,2012,1.5,753.3,518913
경주시,2012,1.1,277.4,264091
김천시,2012,0.8,108.3,135504
안동시,2012,1.0,165.9,168302
구미시,2012,0.6,253.9,416949
영주시,2012,1.6,181.8,113547
영천시,2012,0.6,59.9,101798
상주시,2012,0.8,87.3,104182
문경시,2012,1.4,103.5,75899
경산시,2012,0.7,170.3,246358
군위군,2012,0.7,17.4,24119
의성군,2012,0.7,41.8,57043
청송군,2012,0.9,24.7,26481
영양군,2012,0.7,12.6,18208
영덕군,2012,1.4,55.1,40257
청도군,2012,0.4,18.8,43968
고령군,2012,0.6,19.6,35343
성주군,2012,0.5,23.6,45127
칠곡군,2012,0.9,103.6,119786
예천군,2012,0.6,28.1,46027
봉화군,2012,1.2,41.8,33934
울진군,2012,1.1,54.7,51844
울릉군,2012,1.9,19.8,10673
경상남도,2012,1.0,3453.6,3319314
진주시,2012,1.1,376.1,337314
통영시,2012,1.4,190.5,139347
사천시,2012,1.3,153.5,115321
김해시,2012,0.9,443.6,513260
밀양시,2012,0.8,87.0,108755
거제시,2012,1.0,235.5,236944
양산시,2012,0.9,250.1,270460
창원시,2012,1.2,1299.8,1091471
의령군,2012,0.7,20.9,30329
함안군,2012,0.8,56.7,67425
창녕군,2012,0.8,49.5,62966
남해군,2012,0.8,38.3,48223
하동군,2012,0.9,44.0,50806
산청군,2012,0.7,25.7,35691
함양군,2012,0.6,26.1,40714
거창군,2012,1.3,79.4,63103
합천군,2012,0.8,41.4,50279
제주특별자치도,2012,1.5,861.9,583713
제주시,2012,1.3,561.2,429656
서귀포시,2012,2.0,300.7,154057
서울특별시,2013,0.8,8559.0,10143645
종로구,2013,2.2,354.7,160070
중구,2013,3.9,507.9,130465
중구,2013,3.9,507.9,47345
중구,2013,3.9,507.9,76246
중구,2013,3.9,507.9,107774
중구,2013,3.9,507.9,264913
중구,2013,3.9,507.9,234607
중구,2013,3.9,79.7,130465
중구,2013,3.9,79.7,47345
중구,2013,3.9,79.7,76246
중구,2013,3.9,79.7,107774
중구,2013,3.9,79.7,264913
중구,2013,3.9,79.7,234607
중구,2013,3.9,191.6,130465
중구,2013,3.9,191.6,47345
중구,2013,3.9,191.6,76246
중구,2013,3.9,191.6,107774
중구,2013,3.9,191.6,264913
중구,2013,3.9,191.6,234607
중구,2013,3.9,104.7,130465
중구,2013,3.9,104.7,47345
중구,2013,3.9,104.7,76246
중구,2013,3.9,104.7,107774
중구,2013,3.9,104.7,264913
중구,2013,3.9,104.7,234607
중구,2013,3.9,276.0,130465
중구,2013,3.9,276.0,47345
중구,2013,3.9,276.0,76246
중구,2013,3.9,276.0,107774
중구,2013,3.9,276.0,264913
중구,2013,3.9,276.0,234607
중구,2013,3.9,258.4,130465
중구,2013,3.9,258.4,47345
중구,2013,3.9,258.4,76246
중구,2013,3.9,258.4,107774
중구,2013,3.9,258.4,264913
중구,2013,3.9,258.4,234607
중구,2013,1.7,507.9,130465
중구,2013,1.7,507.9,47345
중구,2013,1.7,507.9,76246
중구,2013,1.7,507.9,107774
중구,2013,1.7,507.9,264913
중구,2013,1.7,507.9,234607
중구,2013,1.7,79.7,130465
중구,2013,1.7,79.7,47345
중구,2013,1.7,79.7,76246
중구,2013,1.7,79.7,107774
중구,2013,1.7,79.7,264913
중구,2013,1.7,79.7,234607
중구,2013,1.7,191.6,130465
중구,2013,1.7,191.6,47345
중구,2013,1.7,191.6,76246
중구,2013,1.7,191.6,107774
중구,2013,1.7,191.6,264913
중구,2013,1.7,191.6,234607
중구,2013,1.7,104.7,130465
중구,2013,1.7,104.7,47345
중구,2013,1.7,104.7,76246
중구,2013,1.7,104.7,107774
중구,2013,1.7,104.7,264913
중구,2013,1.7,104.7,234607
중구,2013,1.7,276.0,130465
중구,2013,1.7,276.0,47345
중구,2013,1.7,276.0,76246
중구,2013,1.7,276.0,107774
중구,2013,1.7,276.0,264913
중구,2013,1.7,276.0,234607
중구,2013,1.7,258.4,130465
중구,2013,1.7,258.4,47345
중구,2013,1.7,258.4,76246
중구,2013,1.7,258.4,107774
중구,2013,1.7,258.4,264913
중구,2013,1.7,258.4,234607
중구,2013,2.5,507.9,130465
중구,2013,2.5,507.9,47345
중구,2013,2.5,507.9,76246
중구,2013,2.5,507.9,107774
중구,2013,2.5,507.9,264913
중구,2013,2.5,507.9,234607
중구,2013,2.5,79.7,130465
중구,2013,2.5,79.7,47345
중구,2013,2.5,79.7,76246
중구,2013,2.5,79.7,107774
중구,2013,2.5,79.7,264913
중구,2013,2.5,79.7,234607
중구,2013,2.5,191.6,130465
중구,2013,2.5,191.6,47345
중구,2013,2.5,191.6,76246
중구,2013,2.5,191.6,107774
중구,2013,2.5,191.6,264913
중구,2013,2.5,191.6,234607
중구,2013,2.5,104.7,130465
중구,2013,2.5,104.7,47345
중구,2013,2.5,104.7,76246
중구,2013,2.5,104.7,107774
중구,2013,2.5,104.7,264913
중구,2013,2.5,104.7,234607
중구,2013,2.5,276.0,130465
중구,2013,2.5,276.0,47345
중구,2013,2.5,276.0,76246
중구,2013,2.5,276.0,107774
중구,2013,2.5,276.0,264913
중구,2013,2.5,276.0,234607
중구,2013,2.5,258.4,130465
중구,2013,2.5,258.4,47345
중구,2013,2.5,258.4,76246
중구,2013,2.5,258.4,107774
중구,2013,2.5,258.4,264913
중구,2013,2.5,258.4,234607
중구,2013,1.0,507.9,130465
중구,2013,1.0,507.9,47345
중구,2013,1.0,507.9,76246
중구,2013,1.0,507.9,107774
중구,2013,1.0,507.9,264913
중구,2013,1.0,507.9,234607
중구,2013,1.0,79.7,130465
중구,2013,1.0,79.7,47345
중구,2013,1.0,79.7,76246
중구,2013,1.0,79.7,107774
중구,2013,1.0,79.7,264913
중구,2013,1.0,79.7,234607
중구,2013,1.0,191.6,130465
중구,2013,1.0,191.6,47345
중구,2013,1.0,191.6,76246
중구,2013,1.0,191.6,107774
중구,2013,1.0,191.6,264913
중구,2013,1.0,191.6,234607
중구,2013,1.0,104.7,130465
중구,2013,1.0,104.7,47345
중구,2013,1.0,104.7,76246
중구,2013,1.0,104.7,107774
중구,2013,1.0,104.7,264913
중구,2013,1.0,104.7,234607
중구,2013,1.0,276.0,130465
중구,2013,1.0,276.0,47345
중구,2013,1.0,276.0,76246
중구,2013,1.0,276.0,107774
중구,2013,1.0,276.0,264913
중구,2013,1.0,276.0,234607
중구,2013,1.0,258.4,130465
중구,2013,1.0,258.4,47345
중구,2013,1.0,258.4,76246
중구,2013,1.0,258.4,107774
중구,2013,1.0,258.4,264913
중구,2013,1.0,258.4,234607
중구,2013,1.0,507.9,130465
중구,2013,1.0,507.9,47345
중구,2013,1.0,507.9,76246
중구,2013,1.0,507.9,107774
중구,2013,1.0,507.9,264913
중구,2013,1.0,507.9,234607
중구,2013,1.0,79.7,130465
중구,2013,1.0,79.7,47345
중구,2013,1.0,79.7,76246
중구,2013,1.0,79.7,107774
중구,2013,1.0,79.7,264913
중구,2013,1.0,79.7,234607
중구,2013,1.0,191.6,130465
중구,2013,1.0,191.6,47345
중구,2013,1.0,191.6,76246
중구,2013,1.0,191.6,107774
중구,2013,1.0,191.6,264913
중구,2013,1.0,191.6,234607
중구,2013,1.0,104.7,130465
중구,2013,1.0,104.7,47345
중구,2013,1.0,104.7,76246
중구,2013,1.0,104.7,107774
중구,2013,1.0,104.7,264913
중구,2013,1.0,104.7,234607
중구,2013,1.0,276.0,130465
중구,2013,1.0,276.0,47345
중구,2013,1.0,276.0,76246
중구,2013,1.0,276.0,107774
중구,2013,1.0,276.0,264913
중구,2013,1.0,276.0,234607
중구,2013,1.0,258.4,130465
중구,2013,1.0,258.4,47345
중구,2013,1.0,258.4,76246
중구,2013,1.0,258.4,107774
중구,2013,1.0,258.4,264913
중구,2013,1.0,258.4,234607
중구,2013,1.1,507.9,130465
중구,2013,1.1,507.9,47345
중구,2013,1.1,507.9,76246
중구,2013,1.1,507.9,107774
중구,2013,1.1,507.9,264913
중구,2013,1.1,507.9,234607
중구,2013,1.1,79.7,130465
중구,2013,1.1,79.7,47345
중구,2013,1.1,79.7,76246
중구,2013,1.1,79.7,107774
중구,2013,1.1,79.7,264913
중구,2013,1.1,79.7,234607
중구,2013,1.1,191.6,130465
중구,2013,1.1,191.6,47345
중구,2013,1.1,191.6,76246
중구,2013,1.1,191.6,107774
중구,2013,1.1,191.6,264913
중구,2013,1.1,191.6,234607
중구,2013,1.1,104.7,130465
중구,2013,1.1,104.7,47345
중구,2013,1.1,104.7,76246
중구,2013,1.1,104.7,107774
중구,2013,1.1,104.7,264913
중구,2013,1.1,104.7,234607
중구,2013,1.1,276.0,130465
중구,2013,1.1,276.0,47345
중구,2013,1.1,276.0,76246
중구,2013,1.1,276.0,107774
중구,2013,1.1,276.0,264913
중구,2013,1.1,276.0,234607
중구,2013,1.1,258.4,130465
중구,2013,1.1,258.4,47345
중구,2013,1.1,258.4,76246
중구,2013,1.1,258.4,107774
중구,2013,1.1,258.4,264913
중구,2013,1.1,258.4,234607
용산구,2013,0.8,193.2,239740
성동구,2013,0.9,261.8,299337
광진구,2013,1.0,379.3,368927
동대문구,2013,1.1,396.8,364273
중랑구,2013,0.5,227.4,416798
성북구,2013,0.6,274.9,476589
강북구,2013,0.7,232.6,338707
도봉구,2013,1.1,386.2,358582
노원구,2013,0.5,302.4,590479
은평구,2013,0.6,294.9,503660
서대문구,2013,0.8,262.4,314110
마포구,2013,0.8,287.0,381856
양천구,2013,0.6,276.1,492528
강서구,2013,0.7,370.2,569070
강서구,2013,0.7,370.2,69873
강서구,2013,0.7,83.5,569070
강서구,2013,0.7,83.5,69873
강서구,2013,1.2,370.2,569070
강서구,2013,1.2,370.2,69873
강서구,2013,1.2,83.5,569070
강서구,2013,1.2,83.5,69873
구로구,2013,0.7,278.5,424964
금천구,2013,0.7,180.2,241020
영등포구,2013,0.8,305.8,386471
동작구,2013,0.8,327.5,410815
관악구,2013,0.6,315.5,518028
서초구,2013,1.3,552.3,441763
강남구,2013,1.3,745.2,563599
송파구,2013,0.9,599.8,668415
강동구,2013,0.5,246.4,483379
부산광역시,2013,0.9,3173.8,3527635
서구,2013,1.0,117.4,118783
서구,2013,1.0,117.4,215399
서구,2013,1.0,117.4,490035
서구,2013,1.0,117.4,315276
서구,2013,1.0,117.4,498917
서구,2013,1.0,260.5,118783
서구,2013,1.0,260.5,215399
서구,2013,1.0,260.5,490035
서구,2013,1.0,260.5,315276
서구,2013,1.0,260.5,498917
서구,2013,1.0,784.8,118783
서구,2013,1.0,784.8,215399
서구,2013,1.0,784.8,490035
서구,2013,1.0,784.8,315276
서구,2013,1.0,784.8,498917
서구,2013,1.0,323.5,118783
서구,2013,1.0,323.5,215399
서구,2013,1.0,323.5,490035
서구,2013,1.0,323.5,315276
서구,2013,1.0,323.5,498917
서구,2013,1.0,426.3,118783
서구,2013,1.0,426.3,215399
서구,2013,1.0,426.3,490035
서구,2013,1.0,426.3,315276
서구,2013,1.0,426.3,498917
서구,2013,1.2,117.4,118783
서구,2013,1.2,117.4,215399
서구,2013,1.2,117.4,490035
서구,2013,1.2,117.4,315276
서구,2013,1.2,117.4,498917
서구,2013,1.2,260.5,118783
서구,2013,1.2,260.5,215399
서구,2013,1.2,260.5,490035
서구,2013,1.2,260.5,315276
서구,2013,1.2,260.5,498917
서구,2013,1.2,784.8,118783
서구,2013,1.2,784.8,215399
서구,2013,1.2,784.8,490035
서구,2013,1.2,784.8,315276
서구,2013,1.2,784.8,498917
서구,2013,1.2,323.5,118783
서구,2013,1.2,323.5,215399
서구,2013,1.2,323.5,490035
서구,2013,1.2,323.5,315276
서구,2013,1.2,323.5,498917
서구,2013,1.2,426.3,118783
서구,2013,1.2,426.3,215399
서구,2013,1.2,426.3,490035
서구,2013,1.2,426.3,315276
서구,2013,1.2,426.3,498917
서구,2013,1.6,117.4,118783
서구,2013,1.6,117.4,215399
서구,2013,1.6,117.4,490035
서구,2013,1.6,117.4,315276
서구,2013,1.6,117.4,498917
서구,2013,1.6,260.5,118783
서구,2013,1.6,260.5,215399
서구,2013,1.6,260.5,490035
서구,2013,1.6,260.5,315276
서구,2013,1.6,260.5,498917
서구,2013,1.6,784.8,118783
서구,2013,1.6,784.8,215399
서구,2013,1.6,784.8,490035
서구,2013,1.6,784.8,315276
서구,2013,1.6,784.8,498917
서구,2013,1.6,323.5,118783
서구,2013,1.6,323.5,215399
서구,2013,1.6,323.5,490035
서구,2013,1.6,323.5,315276
서구,2013,1.6,323.5,498917
서구,2013,1.6,426.3,118783
서구,2013,1.6,426.3,215399
서구,2013,1.6,426.3,490035
서구,2013,1.6,426.3,315276
서구,2013,1.6,426.3,498917
서구,2013,1.0,117.4,118783
서구,2013,1.0,117.4,215399
서구,2013,1.0,117.4,490035
서구,2013,1.0,117.4,315276
서구,2013,1.0,117.4,498917
서구,2013,1.0,260.5,118783
서구,2013,1.0,260.5,215399
서구,2013,1.0,260.5,490035
서구,2013,1.0,260.5,315276
서구,2013,1.0,260.5,498917
서구,2013,1.0,784.8,118783
서구,2013,1.0,784.8,215399
서구,2013,1.0,784.8,490035
서구,2013,1.0,784.8,315276
서구,2013,1.0,784.8,498917
서구,2013,1.0,323.5,118783
서구,2013,1.0,323.5,215399
서구,2013,1.0,323.5,490035
서구,2013,1.0,323.5,315276
서구,2013,1.0,323.5,498917
서구,2013,1.0,426.3,118783
서구,2013,1.0,426.3,215399
서구,2013,1.0,426.3,490035
서구,2013,1.0,426.3,315276
서구,2013,1.0,426.3,498917
서구,2013,0.9,117.4,118783
서구,2013,0.9,117.4,215399
서구,2013,0.9,117.4,490035
서구,2013,0.9,117.4,315276
서구,2013,0.9,117.4,498917
서구,2013,0.9,260.5,118783
서구,2013,0.9,260.5,215399
서구,2013,0.9,260.5,490035
서구,2013,0.9,260.5,315276
서구,2013,0.9,260.5,498917
서구,2013,0.9,784.8,118783
서구,2013,0.9,784.8,215399
서구,2013,0.9,784.8,490035
서구,2013,0.9,784.8,315276
서구,2013,0.9,784.8,498917
서구,2013,0.9,323.5,118783
서구,2013,0.9,323.5,215399
서구,2013,0.9,323.5,490035
서구,2013,0.9,323.5,315276
서구,2013,0.9,323.5,498917
서구,2013,0.9,426.3,118783
서구,2013,0.9,426.3,215399
서구,2013,0.9,426.3,490035
서구,2013,0.9,426.3,315276
서구,2013,0.9,426.3,498917
동구,2013,1.0,94.7,96011
동구,2013,1.0,94.7,343802
동구,2013,1.0,94.7,75093
동구,2013,1.0,94.7,103016
동구,2013,1.0,94.7,250653
동구,2013,1.0,94.7,178468
동구,2013,1.0,360.1,96011
동구,2013,1.0,360.1,343802
동구,2013,1.0,360.1,75093
동구,2013,1.0,360.1,103016
동구,2013,1.0,360.1,250653
동구,2013,1.0,360.1,178468
동구,2013,1.0,47.3,96011
동구,2013,1.0,47.3,343802
동구,2013,1.0,47.3,75093
동구,2013,1.0,47.3,103016
동구,2013,1.0,47.3,250653
동구,2013,1.0,47.3,178468
동구,2013,1.0,155.0,96011
동구,2013,1.0,155.0,343802
동구,2013,1.0,155.0,75093
동구,2013,1.0,155.0,103016
동구,2013,1.0,155.0,250653
동구,2013,1.0,155.0,178468
동구,2013,1.0,235.6,96011
동구,2013,1.0,235.6,343802
동구,2013,1.0,235.6,75093
동구,2013,1.0,235.6,103016
동구,2013,1.0,235.6,250653
동구,2013,1.0,235.6,178468
동구,2013,1.0,211.4,96011
동구,2013,1.0,211.4,343802
동구,2013,1.0,211.4,75093
동구,2013,1.0,211.4,103016
동구,2013,1.0,211.4,250653
동구,2013,1.0,211.4,178468
동구,2013,1.0,94.7,96011
동구,2013,1.0,94.7,343802
동구,2013,1.0,94.7,75093
동구,2013,1.0,94.7,103016
동구,2013,1.0,94.7,250653
동구,2013,1.0,94.7,178468
동구,2013,1.0,360.1,96011
동구,2013,1.0,360.1,343802
동구,2013,1.0,360.1,75093
동구,2013,1.0,360.1,103016
동구,2013,1.0,360.1,250653
동구,2013,1.0,360.1,178468
동구,2013,1.0,47.3,96011
동구,2013,1.0,47.3,343802
동구,2013,1.0,47.3,75093
동구,2013,1.0,47.3,103016
동구,2013,1.0,47.3,250653
동구,2013,1.0,47.3,178468
동구,2013,1.0,155.0,96011
동구,2013,1.0,155.0,343802
동구,2013,1.0,155.0,75093
동구,2013,1.0,155.0,103016
동구,2013,1.0,155.0,250653
동구,2013,1.0,155.0,178468
동구,2013,1.0,235.6,96011
동구,2013,1.0,235.6,343802
동구,2013,1.0,235.6,75093
동구,2013,1.0,235.6,103016
동구,2013,1.0,235.6,250653
동구,2013,1.0,235.6,178468
동구,2013,1.0,211.4,96011
동구,2013,1.0,211.4,343802
동구,2013,1.0,211.4,75093
동구,2013,1.0,211.4,103016
동구,2013,1.0,211.4,250653
동구,2013,1.0,211.4,178468
동구,2013,0.6,94.7,96011
동구,2013,0.6,94.7,343802
동구,2013,0.6,94.7,75093
동구,2013,0.6,94.7,103016
동구,2013,0.6,94.7,250653
동구,2013,0.6,94.7,178468
동구,2013,0.6,360.1,96011
동구,2013,0.6,360.1,343802
동구,2013,0.6,360.1,75093
동구,2013,0.6,360.1,103016
동구,2013,0.6,360.1,250653
동구,2013,0.6,360.1,178468
동구,2013,0.6,47.3,96011
동구,2013,0.6,47.3,343802
동구,2013,0.6,47.3,75093
동구,2013,0.6,47.3,103016
동구,2013,0.6,47.3,250653
동구,2013,0.6,47.3,178468
동구,2013,0.6,155.0,96011
동구,2013,0.6,155.0,343802
동구,2013,0.6,155.0,75093
동구,2013,0.6,155.0,103016
동구,2013,0.6,155.0,250653
동구,2013,0.6,155.0,178468
동구,2013,0.6,235.6,96011
동구,2013,0.6,235.6,343802
동구,2013,0.6,235.6,75093
동구,2013,0.6,235.6,103016
동구,2013,0.6,235.6,250653
동구,2013,0.6,235.6,178468
동구,2013,0.6,211.4,96011
동구,2013,0.6,211.4,343802
동구,2013,0.6,211.4,75093
동구,2013,0.6,211.4,103016
동구,2013,0.6,211.4,250653
동구,2013,0.6,211.4,178468
동구,2013,1.5,94.7,96011
동구,2013,1.5,94.7,343802
동구,2013,1.5,94.7,75093
동구,2013,1.5,94.7,103016
동구,2013,1.5,94.7,250653
동구,2013,1.5,94.7,178468
동구,2013,1.5,360.1,96011
동구,2013,1.5,360.1,343802
동구,2013,1.5,360.1,75093
동구,2013,1.5,360.1,103016
동구,2013,1.5,360.1,250653
동구,2013,1.5,360.1,178468
동구,2013,1.5,47.3,96011
동구,2013,1.5,47.3,343802
동구,2013,1.5,47.3,75093
동구,2013,1.5,47.3,103016
동구,2013,1.5,47.3,250653
동구,2013,1.5,47.3,178468
동구,2013,1.5,155.0,96011
동구,2013,1.5,155.0,343802
동구,2013,1.5,155.0,75093
동구,2013,1.5,155.0,103016
동구,2013,1.5,155.0,250653
동구,2013,1.5,155.0,178468
동구,2013,1.5,235.6,96011
동구,2013,1.5,235.6,343802
동구,2013,1.5,235.6,75093
동구,2013,1.5,235.6,103016
동구,2013,1.5,235.6,250653
동구,2013,1.5,235.6,178468
동구,2013,1.5,211.4,96011
동구,2013,1.5,211.4,343802
동구,2013,1.5,211.4,75093
동구,2013,1.5,211.4,103016
동구,2013,1.5,211.4,250653
동구,2013,1.5,211.4,178468
동구,2013,0.9,94.7,96011
동구,2013,0.9,94.7,343802
동구,2013,0.9,94.7,75093
동구,2013,0.9,94.7,103016
동구,2013,0.9,94.7,250653
동구,2013,0.9,94.7,178468
동구,2013,0.9,360.1,96011
동구,2013,0.9,360.1,343802
동구,2013,0.9,360.1,75093
동구,2013,0.9,360.1,103016
동구,2013,0.9,360.1,250653
동구,2013,0.9,360.1,178468
동구,2013,0.9,47.3,96011
동구,2013,0.9,47.3,343802
동구,2013,0.9,47.3,75093
동구,2013,0.9,47.3,103016
동구,2013,0.9,47.3,250653
동구,2013,0.9,47.3,178468
동구,2013,0.9,155.0,96011
동구,2013,0.9,155.0,343802
동구,2013,0.9,155.0,75093
동구,2013,0.9,155.0,103016
동구,2013,0.9,155.0,250653
동구,2013,0.9,155.0,178468
동구,2013,0.9,235.6,96011
동구,2013,0.9,235.6,343802
동구,2013,0.9,235.6,75093
동구,2013,0.9,235.6,103016
동구,2013,0.9,235.6,250653
동구,2013,0.9,235.6,178468
동구,2013,0.9,211.4,96011
동구,2013,0.9,211.4,343802
동구,2013,0.9,211.4,75093
동구,2013,0.9,211.4,103016
동구,2013,0.9,211.4,250653
동구,2013,0.9,211.4,178468
동구,2013,1.2,94.7,96011
동구,2013,1.2,94.7,343802
동구,2013,1.2,94.7,75093
동구,2013,1.2,94.7,103016
동구,2013,1.2,94.7,250653
동구,2013,1.2,94.7,178468
동구,2013,1.2,360.1,96011
동구,2013,1.2,360.1,343802
동구,2013,1.2,360.1,75093
동구,2013,1.2,360.1,103016
동구,2013,1.2,360.1,250653
동구,2013,1.2,360.1,178468
동구,2013,1.2,47.3,96011
동구,2013,1.2,47.3,343802
동구,2013,1.2,47.3,75093
동구,2013,1.2,47.3,103016
동구,2013,1.2,47.3,250653
동구,2013,1.2,47.3,178468
동구,2013,1.2,155.0,96011
동구,2013,1.2,155.0,343802
동구,2013,1.2,155.0,75093
동구,2013,1.2,155.0,103016
동구,2013,1.2,155.0,250653
동구,2013,1.2,155.0,178468
동구,2013,1.2,235.6,96011
동구,2013,1.2,235.6,343802
동구,2013,1.2,235.6,75093
동구,2013,1.2,235.6,103016
동구,2013,1.2,235.6,250653
동구,2013,1.2,235.6,178468
동구,2013,1.2,211.4,96011
동구,2013,1.2,211.4,343802
동구,2013,1.2,211.4,75093
동구,2013,1.2,211.4,103016
동구,2013,1.2,211.4,250653
동구,2013,1.2,211.4,178468
영도구,2013,0.9,117.8,135816
부산진구,2013,0.9,366.5,389765
동래구,2013,0.8,227.9,276689
남구,2013,0.8,219.4,291770
남구,2013,0.8,219.4,166062
남구,2013,0.8,219.4,411330
남구,2013,0.8,219.4,216254
남구,2013,0.8,219.4,349064
남구,2013,0.8,222.6,291770
남구,2013,0.8,222.6,166062
남구,2013,0.8,222.6,411330
남구,2013,0.8,222.6,216254
남구,2013,0.8,222.6,349064
남구,2013,0.8,287.7,291770
남구,2013,0.8,287.7,166062
남구,2013,0.8,287.7,411330
남구,2013,0.8,287.7,216254
남구,2013,0.8,287.7,349064
남구,2013,0.8,173.0,291770
남구,2013,0.8,173.0,166062
남구,2013,0.8,173.0,411330
남구,2013,0.8,173.0,216254
