지역,연도,폐기물 소분류,분류,가동업체수,재활용 폐기물량,판매량,판매총액
서울특별시,2019,음식물류폐기물 및 처리물,신고업체,1,115.0,15.0,0.0
서울특별시,2019,폐산,신고업체,3,425.0,425.0,499645.0
서울특별시,2019,음식물류 폐기물,신고업체,0,0.0,0.0,0.0
서울특별시,2019,폐지류(종이팩을 포함한다),신고업체,1,1021.0,1021.0,79137.0
서울특별시,2019,고철 및 금속캔류,신고업체,1,532.0,532.0,141039.0
서울특별시,2019,폐합성수지,신고업체,1,4414.0,4414.0,1085943.0
서울특별시,2019,유리병 및 폐유리,신고업체,1,1393.0,1393.0,89298.0
서울특별시,2019,폐전기전자제품,신고업체,1,14.0,14.0,500000.0
서울특별시,2019,그 밖의 생활폐기물,신고업체,1,229.0,229.0,34015.0
세종특별자치시,2019,유기성오니류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,무기성오니류,신고업체,1,401.0,0.0,0.0
세종특별자치시,2019,폐합성고분자화합물,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,동·식물성잔재물,신고업체,6,4665.0,17.0,0.0
세종특별자치시,2019,폐목재류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐콘크리트류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐지류,신고업체,5,4124.0,4124.0,349244.0
세종특별자치시,2019,폐금속류,신고업체,4,67854.0,67854.0,23377274.0
세종특별자치시,2019,폐유리류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,음식물류폐기물 및 처리물,신고업체,5,790.0,690.0,0.0
세종특별자치시,2019,그 밖의 폐기물,신고업체,1,34.0,0.0,0.0
세종특별자치시,2019,폐합성고분자화합물,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐유기용제,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐페인트 및 폐락카,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐유,신고업체,0,0.0,0.0,0.0
세종특별자치시,2019,폐식용유,신고업체,0,0.0,0.0,0.0
울산광역시,2019,유기성오니류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,무기성오니류,신고업체,2,79791.0,0.0,0.0
울산광역시,2019,폐합성고분자화합물,신고업체,5,387.0,416.0,0.0
울산광역시,2019,광재류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,분진류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐내화물 및 폐도자기조각,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐촉매,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐석고 및 폐석회,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐타이어,신고업체,1,114.0,90.0,144216.0
울산광역시,2019,폐식용유,신고업체,0,0.0,0.0,0.0
울산광역시,2019,동·식물성잔재물,신고업체,6,312.0,0.0,0.0
울산광역시,2019,폐전기전자제품류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐목재류,신고업체,2,259.0,261.0,7600.0
울산광역시,2019,폐섬유류,신고업체,1,43.0,43.0,21405.0
울산광역시,2019,폐지류,신고업체,1,22562.0,22046.0,2757479.0
울산광역시,2019,폐금속류,신고업체,10,57200.0,57199.0,20027638.0
울산광역시,2019,폐유리류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐전주,신고업체,0,0.0,0.0,0.0
울산광역시,2019,음식물류폐기물 및 처리물,신고업체,2,111.0,0.0,0.0
울산광역시,2019,그 밖의 폐기물,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐합성고분자화합물,신고업체,0,0.0,0.0,0.0
울산광역시,2019,오니류,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐산,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐알칼리,신고업체,0,0.0,0.0,0.0
울산광역시,2019,광재(鑛滓),신고업체,0,0.0,0.0,0.0
울산광역시,2019,분진,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐촉매,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐유기용제,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐페인트 및 폐락카,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐유,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐유독물질,신고업체,0,0.0,0.0,0.0
울산광역시,2019,폐지류(종이팩을 포함한다),신고업체,1,3418.0,3418.0,187972.0
울산광역시,2019,고철 및 금속캔류,신고업체,1,180.0,180.0,35928.0
울산광역시,2019,폐합성수지,신고업체,0,0.0,0.0,0.0
울산광역시,2019,유리병 및 폐유리,신고업체,1,322.0,322.0,19290.0
울산광역시,2019,폐의류 및 원단류,신고업체,3,3571.0,3466.0,1729425.0
울산광역시,2019,식물성 잔재물,신고업체,1,625.0,0.0,0.0
울산광역시,2019,그 밖의 생활폐기물,신고업체,6,6224.0,6224.0,894295.0
인천광역시,2019,유기성오니류,신고업체,1,12893.0,230.0,28703.0
인천광역시,2019,무기성오니류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐합성고분자화합물,신고업체,5,3036.0,3024.0,1022894.0
인천광역시,2019,광재류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,분진류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐내화물 및 폐도자기조각,신고업체,0,0.0,0.0,0.0
인천광역시,2019,소각재,신고업체,0,0.0,0.0,0.0
인천광역시,2019,안정화 또는 고형화·고화 처리물,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐촉매,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐석고 및 폐석회,신고업체,0,0.0,0.0,0.0
인천광역시,2019,연소잔재물,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐석재류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐타이어,신고업체,2,52.0,0.0,0.0
인천광역시,2019,폐식용유,신고업체,2,5882.0,5882.0,4285775.0
인천광역시,2019,동·식물성잔재물,신고업체,1,101.0,107.0,214000.0
인천광역시,2019,폐전기전자제품류,신고업체,2,769.0,769.0,37891.0
인천광역시,2019,폐목재류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐토사류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐섬유류,신고업체,10,6215.0,6109.0,1766384.0
인천광역시,2019,폐지류,신고업체,10,41660.0,41392.0,6440424.0
인천광역시,2019,폐금속류,신고업체,17,125710.0,125605.0,50248165.0
인천광역시,2019,폐유리류,신고업체,3,292.0,291.0,42611.0
인천광역시,2019,폐냉매물질,신고업체,1,15.0,15.0,3000.0
인천광역시,2019,음식물류폐기물 및 처리물,신고업체,1,1925.0,0.0,0.0
인천광역시,2019,"폐소화기류, 폐전지",신고업체,2,389.0,388.0,348822.0
인천광역시,2019,그 밖의 폐기물,신고업체,1,2831.0,0.0,0.0
인천광역시,2019,폐합성고분자화합물,신고업체,0,0.0,0.0,0.0
인천광역시,2019,오니류,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐산,신고업체,7,126.0,117.0,117930.0
인천광역시,2019,폐알칼리,신고업체,0,0.0,0.0,0.0
인천광역시,2019,광재(鑛滓),신고업체,0,0.0,0.0,0.0
인천광역시,2019,분진,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐내화물 및 폐도자기조각,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐유기용제,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐페인트 및 폐락카,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐유,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐유독물질,신고업체,0,0.0,0.0,0.0
인천광역시,2019,폐지류(종이팩을 포함한다),신고업체,12,140018.0,136517.0,17884709.0
인천광역시,2019,고철 및 금속캔류,신고업체,12,75489.0,74204.0,26172904.0
인천광역시,2019,폐합성수지,신고업체,3,105.0,111.0,242015.0
인천광역시,2019,유리병 및 폐유리,신고업체,2,5100.0,5908.0,306554.0
인천광역시,2019,폐의류 및 원단류,신고업체,5,1243.0,1243.0,80851.0
인천광역시,2019,폐전기전자제품,신고업체,1,44.0,44.0,9643.0
인천광역시,2019,그 밖의 생활폐기물,신고업체,18,13201.0,13201.0,0.0
전라남도,2019,유기성오니류,신고업체,64,30715.0,1924.0,184900.0
전라남도,2019,무기성오니류,신고업체,4,14576.0,64.0,0.0
전라남도,2019,폐합성고분자화합물,신고업체,10,2174.0,1516.0,2805665.0
전라남도,2019,광재류,신고업체,1,1802.0,7775.0,455533.0
전라남도,2019,분진류,신고업체,1,127.0,0.0,0.0
전라남도,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐내화물 및 폐도자기조각,신고업체,2,319.0,0.0,0.0
전라남도,2019,소각재,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐촉매,신고업체,1,21.0,15.0,1211835.0
전라남도,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐석고 및 폐석회,신고업체,0,0.0,0.0,0.0
전라남도,2019,연소잔재물,신고업체,6,324327.0,227345.0,0.0
전라남도,2019,폐석재류,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐타이어,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐식용유,신고업체,2,13.0,16.0,28000.0
전라남도,2019,동·식물성잔재물,신고업체,11,1271.0,28.0,18750.0
전라남도,2019,폐전기전자제품류,신고업체,1,12.0,7.0,0.0
전라남도,2019,왕겨 및 쌀겨,신고업체,4,320.0,40.0,31250.0
전라남도,2019,폐목재류,신고업체,9,714.0,471.0,109000.0
전라남도,2019,"폐콘크리트류, 폐벽돌",신고업체,0,0.0,0.0,0.0
전라남도,2019,폐섬유류,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐지류,신고업체,3,37010.0,37639.0,5226505.0
전라남도,2019,폐금속류,신고업체,5,258516.0,261651.0,85989510.0
전라남도,2019,폐유리류,신고업체,0,0.0,0.0,0.0
전라남도,2019,"폐보드류, 폐판넬",신고업체,0,0.0,0.0,0.0
전라남도,2019,폐전주,신고업체,0,0.0,0.0,0.0
전라남도,2019,음식물류폐기물 및 처리물,신고업체,53,5854.0,2741.0,0.0
전라남도,2019,폐차발생폐기물,신고업체,2,1.0,0.0,69830.0
전라남도,2019,그 밖의 폐기물,신고업체,1,14.0,1.0,0.0
전라남도,2019,오니류,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐산,신고업체,2,15.0,15.0,13653.0
전라남도,2019,분진,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐촉매,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐유기용제,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐페인트 및 폐락카,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐유,신고업체,0,0.0,0.0,0.0
전라남도,2019,종량제봉투 배출 폐기물,신고업체,0,0.0,0.0,0.0
전라남도,2019,음식물류 폐기물,신고업체,6,441.0,0.0,0.0
전라남도,2019,폐지류(종이팩을 포함한다),신고업체,4,15499.0,15358.0,2051144.0
전라남도,2019,고철 및 금속캔류,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐합성수지,신고업체,0,0.0,0.0,0.0
전라남도,2019,폐의류 및 원단류,신고업체,4,1295.0,1270.0,652600.0
전라남도,2019,폐전기전자제품,신고업체,0,0.0,0.0,0.0
전라남도,2019,동물성 잔재물,신고업체,3,42.0,0.0,0.0
전라남도,2019,식물성 잔재물,신고업체,0,0.0,0.0,0.0
전라남도,2019,영농폐기물,신고업체,0,0.0,0.0,0.0
전라남도,2019,그 밖의 생활폐기물,신고업체,0,0.0,0.0,0.0
전라북도,2019,유기성오니류,신고업체,193,83399.0,1050.0,0.0
전라북도,2019,무기성오니류,신고업체,9,26703.0,0.0,0.0
전라북도,2019,폐합성고분자화합물,신고업체,7,279.0,285.0,57131.0
전라북도,2019,광재류,신고업체,0,0.0,0.0,0.0
전라북도,2019,분진류,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐내화물 및 폐도자기조각,신고업체,0,0.0,0.0,0.0
전라북도,2019,소각재,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐촉매,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐석고 및 폐석회,신고업체,0,0.0,0.0,0.0
전라북도,2019,연소잔재물,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐석재류,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐타이어,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐식용유,신고업체,0,0.0,0.0,0.0
전라북도,2019,동·식물성잔재물,신고업체,38,3526.0,0.0,0.0
전라북도,2019,폐전기전자제품류,신고업체,0,0.0,0.0,0.0
전라북도,2019,왕겨 및 쌀겨,신고업체,1,28.0,27.0,95000.0
전라북도,2019,폐목재류,신고업체,8,2517.0,2474.0,471485.0
전라북도,2019,폐토사류,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐콘크리트류,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐섬유류,신고업체,2,932.0,932.0,275840.0
전라북도,2019,폐지류,신고업체,7,52673.0,52716.0,7327258.0
전라북도,2019,폐금속류,신고업체,14,101328.0,101829.0,15019065.0
전라북도,2019,폐유리류,신고업체,0,0.0,0.0,0.0
전라북도,2019,"폐판넬, 폐전주",신고업체,0,0.0,0.0,0.0
전라북도,2019,음식물류폐기물 및 처리물,신고업체,20,2226.0,5.0,5000.0
전라북도,2019,"폐사료, 폐전지류",신고업체,0,0.0,0.0,0.0
전라북도,2019,그 밖의 폐기물,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐합성고분자화합물,신고업체,0,0.0,0.0,0.0
전라북도,2019,오니류,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐농약,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐산,신고업체,2,654.0,149.0,264659.0
전라북도,2019,폐알칼리,신고업체,0,0.0,0.0,0.0
전라북도,2019,광재(鑛滓),신고업체,0,0.0,0.0,0.0
전라북도,2019,분진,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐촉매,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐흡착제 및 폐흡수제,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐유기용제,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐페인트 및 폐락카,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐유,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐유독물질,신고업체,0,0.0,0.0,0.0
전라북도,2019,음식물류 폐기물,신고업체,4,325.0,0.0,0.0
전라북도,2019,폐식용유,신고업체,1,0.0,0.0,51600.0
전라북도,2019,폐지류(종이팩을 포함한다),신고업체,7,40904.0,41211.0,5627536.0
전라북도,2019,고철 및 금속캔류,신고업체,8,4814.0,5023.0,618639.0
전라북도,2019,폐합성수지,신고업체,0,0.0,0.0,0.0
전라북도,2019,폐의류 및 원단류,신고업체,0,0.0,0.0,0.0
전라북도,2019,식물성 잔재물,신고업체,2,80.0,0.0,0.0
제주특별자치도,2019,유기성오니류,신고업체,2,232.0,0.0,0.0
제주특별자치도,2019,무기성오니류,신고업체,2,85.0,0.0,0.0
제주특별자치도,2019,폐합성고분자화합물,신고업체,12,6470.0,1332.0,638921.0
제주특별자치도,2019,폐석재류,신고업체,1,771.0,771.0,10000.0
제주특별자치도,2019,폐타이어,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐식용유,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,동·식물성잔재물,신고업체,5,632.0,0.0,0.0
제주특별자치도,2019,폐전기전자제품류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐목재류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐콘크리트류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐지류,신고업체,4,13713.0,13707.0,1454190.0
제주특별자치도,2019,폐금속류,신고업체,12,30891.0,30882.0,8370280.0
제주특별자치도,2019,폐유리류,신고업체,4,1227.0,6894.0,258747.0
제주특별자치도,2019,폐전주,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,음식물류폐기물 및 처리물,신고업체,25,3505.0,1054.0,49585.0
제주특별자치도,2019,그 밖의 폐기물,신고업체,15,10496.0,5467.0,811834.0
제주특별자치도,2019,폐산,신고업체,1,43.0,43.0,34576.0
제주특별자치도,2019,폐유,신고업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐지류(종이팩을 포함한다),신고업체,2,5796.0,5796.0,609137.0
제주특별자치도,2019,폐의류 및 원단류,신고업체,1,1955.0,1955.0,586500.0
제주특별자치도,2019,폐전기전자제품,신고업체,1,10.0,10.0,0.0
제주특별자치도,2019,동물성 잔재물,신고업체,1,30.0,0.0,0.0
제주특별자치도,2019,영농폐기물,신고업체,6,2440.0,4079.0,0.0
충청남도,2019,유기성오니류,신고업체,41,14151.0,980.0,50096.0
충청남도,2019,무기성오니류,신고업체,2,90146.0,0.0,0.0
충청남도,2019,폐합성고분자화합물,신고업체,15,1501.0,1499.0,484733.0
충청남도,2019,광재류,신고업체,0,0.0,0.0,0.0
충청남도,2019,분진류,신고업체,0,0.0,0.0,0.0
충청남도,2019,폐주물사 및 폐사,신고업체,0,0.0,0.0,0.0
충청남도,2019,폐내화물 및 폐도자기조각,신고업체,0,0.0,0.0,0.0
