"행정구역별","폐기물별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"김해시","합계","재활용[톤/일]","톤/일","24719","428682","27313.1","30218","35520.3","35859.9","33269.1","34581","31710.6","3288",
"김해시","생활계폐기물","발생량[톤/일]","톤/일","502","454","473","448.7","443.6","449.4","455.3","499","481.7","494.6",
"김해시","생활계폐기물","재활용[톤/일]","톤/일","338","286","304","293","285.7","275.4","269.7","306","303.4","320.5",
"김해시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","1112","1240","1158","1157.9","1204.1","1123","1197","1176","1193.5","1283.7",
"김해시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","956","1055","834","985.9","1086.4","964.5","981","965","983.7","1105.8",
"김해시","건설폐기물","발생량[톤/일]","톤/일","1379","406947","1163.5","1399.8","1201.6","2217.2","2105.7","1821","1896.1","1777.4",
"김해시","건설폐기물","재활용[톤/일]","톤/일","1379","405294","1159","1375.5","1189.2","2189.2","2092.4","1809","1887.1","1772.1",
"김해시","지정폐기물","발생량[톤/일]","톤/일","31663","31663","35834.6","44279","197768.5","50704.6","50204.3","55101","80298","162.6",
"김해시","지정폐기물","재활용[톤/일]","톤/일","22046","22046","25016.1","27563.6","32959","32430.8","29926","31501","28536.4","89.6",
"김해시","전년도이월량","발생량[톤/일]","톤/일","191","191","486.1","413.9","147102.9","381.6","335.9","344","391.5",".9",
"김해시","당해년도발생량","발생량[톤/일]","톤/일","31472","31472","35348.5","43865.1","50665.6","50323","49868.4","54757","79906.5","161.7",
"밀양시","합계","재활용률[%]","%","59.4","99.1","51.8","56.9","48","50.3","8.9","50.2","69.2","90.1",
"밀양시","합계","발생량[톤/일]","톤/일","3377","211477","3830.8","3622.2","6217.5","5873.9","35205.9","7433","12114.7","1165.7",
"밀양시","합계","재활용[톤/일]","톤/일","2005","209472","1985.4","2061","2982.5","2957.5","3133.6","3729","8387.8","1050.2",
"밀양시","생활계폐기물","발생량[톤/일]","톤/일","108","73","86","88.6","87","90.5","76.3","112","125.8","125.5",
"밀양시","생활계폐기물","재활용[톤/일]","톤/일","54","26","43","45.1","43.9","36.3","28","57","67.4","74.7",
"밀양시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","134","96","90","90.5","92.6","162.4","155.2","166","109.8","269.4",
"밀양시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","63","43","48","48.2","56.9","105.1","80.9","105","83.9","214.7",
"밀양시","건설폐기물","발생량[톤/일]","톤/일","519","208692","595.8","489.5","476","671.7","638.2","780","675.5","747.7",
"밀양시","건설폐기물","재활용[톤/일]","톤/일","518","208032","594","483.5","475.3","670.8","636.6","779","675.3","745.8",
"밀양시","지정폐기물","발생량[톤/일]","톤/일","2616","2616","3059","2953.6","5561.9","4949.3","34336.2","6375","11203.6","23.1",
"밀양시","지정폐기물","재활용[톤/일]","톤/일","1370","1370","1300.4","1484.2","2406.4","2145.3","2388.1","2788","7561.2","15",
"밀양시","전년도이월량","발생량[톤/일]","톤/일","-","0","7.8","1.4",".6","1.2","46.3","11",".4","0",
"밀양시","당해년도발생량","발생량[톤/일]","톤/일","2616","2616","3051.2","2952.2","5561.3","4948.1","34289.9","6364","11203.2","23.1",
"거제시","합계","재활용률[%]","%","55.1","97.7","45.6","43.2","48.7","40.3","44.4","33.2","52.3","76.9",
"거제시","합계","발생량[톤/일]","톤/일","17687","373517","13431","15174.1","20103.4","21210.7","19696.3","23010","21103.4","1702.9",
"거제시","합계","재활용[톤/일]","톤/일","9749","365105","6118.8","6548.3","9786.6","8557.3","8737.2","7630","11046.5","1310.1",
"거제시","생활계폐기물","발생량[톤/일]","톤/일","306","287","291","280.2","235.5","195.2","227.4","350","369.1","352.7",
"거제시","생활계폐기물","재활용[톤/일]","톤/일","160","154","153","142.8","128.1","100.8","119.4","230","246","208.2",
"거제시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","414","462","372","371.6","389.3","389.3","656.1","584","589.3","439.8",
"거제시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","259","215","133","133.1","136.6","136.6","326.1","287","280.9","213.1",
"거제시","건설폐기물","발생량[톤/일]","톤/일","820","356643","977.1","733.8","857.5","1027.6","1291.1","910","749.4","873.5",
"거제시","건설폐기물","재활용[톤/일]","톤/일","820","356380","976.4","732.3","856.8","1026.3","1290.3","909","748.4","873.3",
"거제시","지정폐기물","발생량[톤/일]","톤/일","16147","16126","11790.9","13788.5","18621.1","19598.6","17521.7","21166","19395.6","36.9",
"거제시","지정폐기물","재활용[톤/일]","톤/일","8510","8356","4856.4","5540.1","8665.1","7293.6","7001.4","6204","9771.2","15.5",
"거제시","전년도이월량","발생량[톤/일]","톤/일","240","240","43.8","48.1","385.2","264.4","244","373","114",".3",
"거제시","당해년도발생량","발생량[톤/일]","톤/일","15907","15885","11747.1","13740.4","18235.9","19334.2","17277.7","20793","19281.6","36.6",
"양산시","합계","재활용률[%]","%","68.7","96.9","63.3","57.9","58","65.7","58.9","58.9","61.7","81.9",
"양산시","합계","발생량[톤/일]","톤/일","39863","426006","33464.3","41082.1","56869.3","49241.2","62577.7","64433","70278.1","2394.9",
"양산시","합계","재활용[톤/일]","톤/일","27381","412977","21168.8","23777.9","32992.6","32328.2","36878.5","37938","43343.8","1961.5",
"양산시","생활계폐기물","발생량[톤/일]","톤/일","170","177","213","213.5","250.1","235.9","251.6","358","370","395.5",
"양산시","생활계폐기물","재활용[톤/일]","톤/일","81","93","96","95.9","141.2","137.6","140.6","197","219.6","241.4",
"양산시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","388","251","298","298.1","507.9","727.4","788.5","731","574.3","599.2",
"양산시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","242","156","206","206.2","300.3","528.5","407.1","542","375.7","391.2",
"양산시","건설폐기물","발생량[톤/일]","톤/일","1151","395757","1130","938.9","1066.8","759.9","871.3","1089","1088.2","1205.5",
"양산시","건설폐기물","재활용[톤/일]","톤/일","1149","394303","1126","928.7","1053.6","754.6","859.8","1081","1081.4","1199.6",
"양산시","지정폐기물","발생량[톤/일]","톤/일","38154","29821","31823.3","39631.6","55044.5","47518","60666.3","62255","68245.6","194.7",
"양산시","지정폐기물","재활용[톤/일]","톤/일","25909","18425","19740.8","22547.1","31497.5","30907.5","35471","36118","41667.1","129.3",
"양산시","전년도이월량","발생량[톤/일]","톤/일","317","294","241","2885.4","2964.8","5653.7","1379.9","1393","2657.6","1.1",
"양산시","당해년도발생량","발생량[톤/일]","톤/일","37837","29526","31582.3","36746.2","52079.7","41864.3","59286.4","60862","65588","193.6",
"의령군","합계","재활용률[%]","%","62.5","99.7","50.4","35.4","35.5","29.8","35.5","32.6","34.1","86.4",
"의령군","합계","발생량[톤/일]","톤/일","755","114606","845.4","2062.3","1297.8","1305.3","1688.6","1849","1583.3","464",
"의령군","합계","재활용[톤/일]","톤/일","472","114298","426.5","731","461.2","389.2","599.4","603","539.2","401.1",
"의령군","생활계폐기물","발생량[톤/일]","톤/일","28","22","21","20.9","20.9","23.5","25.5","28","28","29.3",
"의령군","생활계폐기물","재활용[톤/일]","톤/일","12","9","10","9.5","8.9","6.4","22.8","24","24.2","25.3",
"의령군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","103","129","126","125.2","103.2","107.9","98.4","98","100.9","118.2",
"의령군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","48","45","45","45.1","47.9","52.8","38.1","39","46.7","62.8",
"의령군","건설폐기물","발생량[톤/일]","톤/일","355","114187","312.8","354.2","337.4","236.3","409.4","306","321.7","312.4",
"의령군","건설폐기물","재활용[톤/일]","톤/일","355","114187","312.8","354.2","337.4","236.3","409.4","306","321.7","312.4",
"의령군","지정폐기물","발생량[톤/일]","톤/일","269","268","385.6","1562","836.3","937.6","1155.3","1417","1132.7","4.1",
"의령군","지정폐기물","재활용[톤/일]","톤/일","57","57","58.7","322.2","67","93.7","129.1","234","146.6",".6",
"의령군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","35.3","2.9","2.6","7","0","0","0",
"의령군","당해년도발생량","발생량[톤/일]","톤/일","269","268","385.6","1526.7","833.4","935","1148.3","1417","1132.7","4.1",
"함안군","합계","재활용률[%]","%","54.5","92.3","53.6","55.4","75.8","79.3","83.1","73.6","73.1","88.8",
"함안군","합계","발생량[톤/일]","톤/일","37375","222736","44581.8","47251.5","53643.1","49452.8","40681","43554","52814.9","1792.4",
"함안군","합계","재활용[톤/일]","톤/일","20375","205645","23886.8","26185.2","40660.2","39224.8","33807.1","32041","38593.7","1592.2",
"함안군","생활계폐기물","발생량[톤/일]","톤/일","37","37","44","43.7","56.7","80.4","68.9","78","76.2","69.7",
"함안군","생활계폐기물","재활용[톤/일]","톤/일","9","9","8","7.5","24.4","46","33.5","40","38.6","31.4",
"함안군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","641","1039","1134","1133.8","886.5","789","918.6","1025","882.7","1135.3",
"함안군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","507","884","934","934.3","706.1","617.9","732.1","884","753.6","1012.7",
"함안군","건설폐기물","발생량[톤/일]","톤/일","497","185460","508.1","539.9","562.2","750","544.6","513","435.7","452.9",
"함안군","건설폐기물","재활용[톤/일]","톤/일","495","185388","507.9","539.9","561.8","748.3","544.4","513","435.6","452.9",
"함안군","지정폐기물","발생량[톤/일]","톤/일","36200","36200","42895.7","45534.1","52137.7","47833.4","39148.9","41938","51420.3","134.5",
"함안군","지정폐기물","재활용[톤/일]","톤/일","19364","19364","22436.9","24703.5","39367.9","37812.6","32497.1","30604","37365.9","95.2",
"함안군","전년도이월량","발생량[톤/일]","톤/일","66","66","225.2","194.3","379.9","358.5","95.2","119","220.9",".5",
"함안군","당해년도발생량","발생량[톤/일]","톤/일","36134","36134","42670.5","45339.8","51757.8","47474.9","39053.7","41819","51199.4","134",
"창녕군","합계","재활용률[%]","%","49.2","99.2","65","68","58.5","69.5","36.1","71.9","75.1","93.5",
"창녕군","합계","발생량[톤/일]","톤/일","2161","134257","1546.1","2405.2","2632.3","4027.4","2872.6","5737","6666","547.5",
"창녕군","합계","재활용[톤/일]","톤/일","1063","133131","1005.1","1634.8","1539.8","2798.4","1038.1","4126","5006.7","512.1",
"창녕군","생활계폐기물","발생량[톤/일]","톤/일","56","43","47","46.9","49.5","49.6","49.8","51","53","56.6",
"창녕군","생활계폐기물","재활용[톤/일]","톤/일","33","27","29","29","30.4","31.9","27.4","29","29.4","30.7",
"창녕군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","54","72","79","79.4","91.7","77.2","181.6","174","140.3","166.9",
"창녕군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","42","55","67","67.4","60.7","70.2","115.4","128","125.6","162.3",
"창녕군","건설폐기물","발생량[톤/일]","톤/일","459","132551","351.2","446.4","313.8","371.2","279.9","374","319.9","306.2",
"창녕군","건설폐기물","재활용[톤/일]","톤/일","458","132518","351.1","445.9","313.8","371.1","279.7","374","319.8","306.2",
"창녕군","지정폐기물","발생량[톤/일]","톤/일","1592","1591","1068.9","1832.5","2177.3","3529.4","2361.3","5138","6152.8","17.8",
"창녕군","지정폐기물","재활용[톤/일]","톤/일","530","530","558","1092.5","1134.9","2325.2","615.6","3595","4531.9","12.9",
"창녕군","전년도이월량","발생량[톤/일]","톤/일","12","12","3","-","8.1","9.2","7.2","10","27.7",".1",
"창녕군","당해년도발생량","발생량[톤/일]","톤/일","1580","1579","1065.9","1832.5","2169.2","3520.2","2354.1","5128","6125.1","17.8",
"고성군","합계","재활용률[%]","%","74","99.3","63.9","57.6","50.8","54.1","52.4","54","59.4","75.4",
"고성군","합계","발생량[톤/일]","톤/일","2060","82928","2139.9","2491.7","3767.9","3844.7","5784.2","5189","5453.5","3786",
"고성군","합계","재활용[톤/일]","톤/일","1524","82368","1366.8","1434.8","1912.2","2079.2","3029","2804","3240","2853.8",
"고성군","생활계폐기물","발생량[톤/일]","톤/일","32","33","31","32.2","35.5","36.9","36.5","51","47.1","51.1",
"고성군","생활계폐기물","재활용[톤/일]","톤/일","14","14","13","14.5","13.3","17.3","18.9","26","25.4","26.1",
"고성군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","592","1179","926","925.2","1244.1","1426","2369.7","2524","2746","3088.7",
"고성군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","558","1146","898","898","1169.9","1393.5","1666.5","1680","2043.9","2185.7",
"고성군","건설폐기물","발생량[톤/일]","톤/일","352","80633","221.9","194","302.9","268.5","351.3","396","580.5","640.9",
"고성군","건설폐기물","재활용[톤/일]","톤/일","352","80609","221.8","193.9","302.9","268.5","351.3","395","580.4","640.6",
"고성군","지정폐기물","발생량[톤/일]","톤/일","1084","1084","961","1340.3","2185.4","2113.3","3026.7","2218","2079.9","5.3",
"고성군","지정폐기물","재활용[톤/일]","톤/일","600","600","234","328.4","426.1","399.9","992.3","703","590.3","1.4",
"고성군","전년도이월량","발생량[톤/일]","톤/일","7","7","1.1","-","1.4","2.9","2.9","3","0","0",
"고성군","당해년도발생량","발생량[톤/일]","톤/일","1077","1076","959.9","1340.3","2184","2110.4","3023.8","2215","2079.9","5.3",
"남해군","합계","재활용률[%]","%","82.5","99.9","41.2","70.7","32.8","37.8","31","32.8","29.5","93.1",
"남해군","합계","발생량[톤/일]","톤/일","464","103248","796.1","426.1","836.5","1043.3","1099.1","1135","1212.8","400",
"남해군","합계","재활용[톤/일]","톤/일","383","103168","327.7","301.1","274.7","394.6","340.8","372","357.4","372.3",
"남해군","생활계폐기물","발생량[톤/일]","톤/일","47","40","37","37.6","38.3","39.3","32.6","68","61.5","67.5",
"남해군","생활계폐기물","재활용[톤/일]","톤/일","27","26","23","23.5","24.1","27.6","23.8","49","42.4","57",
"남해군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","10","5","6","5.6","13.8","8.5","21.4","16","19.9","22",
"남해군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","1","1","1",".5","2","2.6","9.1","7","8.7","7.7",
"남해군","건설폐기물","발생량[톤/일]","톤/일","288","103083","300.4","194.1","247.5","359.6","301.9","311","289.3","307.8",
"남해군","건설폐기물","재활용[톤/일]","톤/일","288","103074","300.4","194.1","247.5","359.3","301.5","310","288.3","307.5",
"남해군","지정폐기물","발생량[톤/일]","톤/일","119","120","452.7","188.8","536.9","635.9","743.2","740","842.1","2.7",
"남해군","지정폐기물","재활용[톤/일]","톤/일","67","67","3.3","83","1.1","5.1","6.4","6","18",".1",
"남해군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"남해군","당해년도발생량","발생량[톤/일]","톤/일","119","120","452.7","188.8","536.9","635.9","743.2","740","842.1","2.7",
